ID,probability
TEST_22830,0.2153933136828749
TEST_22831,0.30550441282892826
TEST_22832,0.47006488956940273
TEST_22833,0.25260103917213605
TEST_22834,0.40463671832273984
TEST_22835,0.4684947740908273
TEST_22836,0.0034635027367970676
TEST_22837,0.2719916979107708
TEST_22838,0.0033006870760279253
TEST_22839,0.19228008241489825
TEST_22840,0.39625901342061676
TEST_22841,0.4458985344637061
TEST_22842,0.30623846119667747
TEST_22843,0.36165470020045026
TEST_22844,0.24706546398089702
TEST_22845,0.28188889470272427
TEST_22846,0.33839209586623176
TEST_22847,0.3210782454390549
TEST_22848,0.2735963514440614
TEST_22849,0.48954939269088016
TEST_22850,0.1279830311328088
TEST_22851,0.15877031353210797
TEST_22852,0.0034635027367970676
TEST_22853,0.49287738211026033
TEST_22854,0.28312541488880033
TEST_22855,0.17021946649478256
TEST_22856,0.3087914840172659
TEST_22857,0.4741009824012791
TEST_22858,0.0034635027367970676
TEST_22859,0.35502889203507526
TEST_22860,0.46979469251343414
TEST_22861,0.2162528568409872
TEST_22862,0.24572108135171392
TEST_22863,0.3409996813543256
TEST_22864,0.05074185537646002
TEST_22865,0.1401748436314871
TEST_22866,0.2616691325803723
TEST_22867,0.41299480933019506
TEST_22868,0.198603620012524
TEST_22869,0.23606892998735282
TEST_22870,0.0034635027367970676
TEST_22871,0.25945669516190223
TEST_22872,0.0033006870760279253
TEST_22873,0.4945391670561843
TEST_22874,0.22048209449166026
TEST_22875,0.11050530933418781
TEST_22876,0.18989753204371893
TEST_22877,0.15880180624545281
TEST_22878,0.4074519078495597
TEST_22879,0.5067294742065938
TEST_22880,0.3351509555548813
TEST_22881,0.2510184687567907
TEST_22882,0.37402350650844984
TEST_22883,0.16281772241775433
TEST_22884,0.2557970799134339
TEST_22885,0.4434487500479092
TEST_22886,0.2520420385111324
TEST_22887,0.0033006870760279253
TEST_22888,0.3566283681618158
TEST_22889,0.3742280310406955
TEST_22890,0.0037751114252748148
TEST_22891,0.2699520015805262
TEST_22892,0.45747132517308164
TEST_22893,0.003159696665577318
TEST_22894,0.0033006870760279253
TEST_22895,0.003267897015344736
TEST_22896,0.2247045532031345
TEST_22897,0.003159696665577318
TEST_22898,0.48262604509865553
TEST_22899,0.003297161174053875
TEST_22900,0.25094649592192825
TEST_22901,0.342486842673943
TEST_22902,0.31056984030454227
TEST_22903,0.2249010690768528
TEST_22904,0.5541120732209545
TEST_22905,0.4738076408388569
TEST_22906,0.35211032683608395
TEST_22907,0.0552493210661451
TEST_22908,0.16980300069591178
TEST_22909,0.3510764339901409
TEST_22910,0.39137114966904085
TEST_22911,0.17712239369760394
TEST_22912,0.16232752855364704
TEST_22913,0.3697610775612644
TEST_22914,0.17353501042391745
TEST_22915,0.5230517192972508
TEST_22916,0.34401440136294276
TEST_22917,0.4115441561545265
TEST_22918,0.23394149893880758
TEST_22919,0.27454942128199117
TEST_22920,0.33533702638592444
TEST_22921,0.003159696665577318
TEST_22922,0.15439690297399158
TEST_22923,0.2007982857539349
TEST_22924,0.0034635027367970676
TEST_22925,0.25315372352255366
TEST_22926,0.31396751533914624
TEST_22927,0.37538886977852504
TEST_22928,0.28375874121600553
TEST_22929,0.263472387645097
TEST_22930,0.39875265320488734
TEST_22931,0.0033006870760279253
TEST_22932,0.2739578896898485
TEST_22933,0.0033006870760279253
TEST_22934,0.1783533303097207
TEST_22935,0.15720549626633848
TEST_22936,0.15632880420947595
TEST_22937,0.0034635027367970676
TEST_22938,0.2157244729930878
TEST_22939,0.2953588417778027
TEST_22940,0.42073648442226663
TEST_22941,0.4510853670647958
TEST_22942,0.13076233169910725
TEST_22943,0.3525176968464332
TEST_22944,0.18018659330693163
TEST_22945,0.25209707795944114
TEST_22946,0.25450593926050386
TEST_22947,0.25692059837925085
TEST_22948,0.3924695985714622
TEST_22949,0.1542681512570372
TEST_22950,0.07152379557344785
TEST_22951,0.25852414927732836
TEST_22952,0.2655333997233255
TEST_22953,0.5846193259394912
TEST_22954,0.003286096765173862
TEST_22955,0.3525323026359194
TEST_22956,0.0034635027367970676
TEST_22957,0.44521458488152976
TEST_22958,0.11651167591347174
TEST_22959,0.003192514807088574
TEST_22960,0.48230515605094165
TEST_22961,0.23626221092007627
TEST_22962,0.13644815093733148
TEST_22963,0.2940819023533772
TEST_22964,0.4771273522183056
TEST_22965,0.11348380968380821
TEST_22966,0.0034635027367970676
TEST_22967,0.48220862431412315
TEST_22968,0.0033006870760279253
TEST_22969,0.39238950354824514
TEST_22970,0.20487013490567182
TEST_22971,0.0033006870760279253
TEST_22972,0.382034232082685
TEST_22973,0.3209043785990889
TEST_22974,0.2909371870881648
TEST_22975,0.21609053361874062
TEST_22976,0.14265286141164513
TEST_22977,0.003159696665577318
TEST_22978,0.24485953834560875
TEST_22979,0.3135708323367817
TEST_22980,0.08784523820926665
TEST_22981,0.2623139210677275
TEST_22982,0.12691460461567663
TEST_22983,0.3019877057958378
TEST_22984,0.09851527116403395
TEST_22985,0.20541621588831302
TEST_22986,0.4665538431967054
TEST_22987,0.15599439095290502
TEST_22988,0.003944591850909392
TEST_22989,0.11852631415809099
TEST_22990,0.3055189742455269
TEST_22991,0.24736020859561902
TEST_22992,0.16022388164505078
TEST_22993,0.1579128066859601
TEST_22994,0.27180884128656024
TEST_22995,0.08053679455039857
TEST_22996,0.2489416910793667
TEST_22997,0.0033006870760279253
TEST_22998,0.4937370363081081
TEST_22999,0.297244734248736
TEST_23000,0.4590204291270805
TEST_23001,0.30007227296841427
TEST_23002,0.5053646259524006
TEST_23003,0.3320837653362135
TEST_23004,0.32799947447845
TEST_23005,0.5082575545510426
TEST_23006,0.0034635027367970676
TEST_23007,0.4880566331559082
TEST_23008,0.08633153764823462
TEST_23009,0.3769733265636182
TEST_23010,0.2543359706751415
TEST_23011,0.0034635027367970676
TEST_23012,0.003159696665577318
TEST_23013,0.051043475649406596
TEST_23014,0.0033006870760279253
TEST_23015,0.294273231369807
TEST_23016,0.48215574029959546
TEST_23017,0.3832940627569886
TEST_23018,0.28875626661542336
TEST_23019,0.2556830694782206
TEST_23020,0.30638986017241776
TEST_23021,0.0033006870760279253
TEST_23022,0.4074562314062953
TEST_23023,0.33701592850350104
TEST_23024,0.48479052449526056
TEST_23025,0.21122055318237998
TEST_23026,0.46808023589722086
TEST_23027,0.3737792256289797
TEST_23028,0.5270824975307622
TEST_23029,0.0034635027367970676
TEST_23030,0.20166135498015
TEST_23031,0.24707482191224742
TEST_23032,0.31775532056537076
TEST_23033,0.40409662888135944
TEST_23034,0.46746909176297124
TEST_23035,0.23271490842856768
TEST_23036,0.3774545413815683
TEST_23037,0.003159696665577318
TEST_23038,0.4330527103861978
TEST_23039,0.0034635027367970676
TEST_23040,0.3289604423616582
TEST_23041,0.28117303257646376
TEST_23042,0.2612651415834686
TEST_23043,0.22281923586746738
TEST_23044,0.21122055318237998
TEST_23045,0.0034635027367970676
TEST_23046,0.22476181251215996
TEST_23047,0.21649347530031868
TEST_23048,0.14134535527296613
TEST_23049,0.28750837983724764
TEST_23050,0.19069716164252898
TEST_23051,0.17242793293248446
TEST_23052,0.29967901956337534
TEST_23053,0.0033006870760279253
TEST_23054,0.29336579752776837
TEST_23055,0.23938317971228815
TEST_23056,0.13884199313764262
TEST_23057,0.24064121885936596
TEST_23058,0.3969796895629384
TEST_23059,0.3225836797702604
TEST_23060,0.3845908138795902
TEST_23061,0.003159696665577318
TEST_23062,0.003159696665577318
TEST_23063,0.27250877455035305
TEST_23064,0.33112832617876053
TEST_23065,0.23901632034691633
TEST_23066,0.2505111151899024
TEST_23067,0.38628377752512244
TEST_23068,0.0034635027367970676
TEST_23069,0.22322612841851794
TEST_23070,0.3430377688431981
TEST_23071,0.0034635027367970676
TEST_23072,0.5264372818213259
TEST_23073,0.36797019459179064
TEST_23074,0.0034635027367970676
TEST_23075,0.2162420228114629
TEST_23076,0.43074093546725256
TEST_23077,0.1842568958945019
TEST_23078,0.2643793228135847
TEST_23079,0.05623712436157114
TEST_23080,0.38487368329889876
TEST_23081,0.08907654093445018
TEST_23082,0.0040245648314902426
TEST_23083,0.0033006870760279253
TEST_23084,0.07901462519218977
TEST_23085,0.3787356988343155
TEST_23086,0.17709119955457314
TEST_23087,0.2887606744276303
TEST_23088,0.3494373688726216
TEST_23089,0.1994012767307562
TEST_23090,0.43967623737485906
TEST_23091,0.5050033623915172
TEST_23092,0.45953515922078153
TEST_23093,0.14748448579230788
TEST_23094,0.1678498039507559
TEST_23095,0.5552678544432892
TEST_23096,0.36811489764411065
TEST_23097,0.0034635027367970676
TEST_23098,0.4278357332773129
TEST_23099,0.43071808805705597
TEST_23100,0.37643403943105397
TEST_23101,0.22262749415834107
TEST_23102,0.46153522900448524
TEST_23103,0.0034635027367970676
TEST_23104,0.0033006870760279253
TEST_23105,0.46395841659844617
TEST_23106,0.3126723000189781
TEST_23107,0.2271455716777338
TEST_23108,0.0033006870760279253
TEST_23109,0.0034635027367970676
TEST_23110,0.24324020452945513
TEST_23111,0.3797750954953477
TEST_23112,0.15982218282259775
TEST_23113,0.3901877889474535
TEST_23114,0.0033006870760279253
TEST_23115,0.3370947984561277
TEST_23116,0.3038274457403913
TEST_23117,0.391533912285917
TEST_23118,0.08031296759565555
TEST_23119,0.18130124610826093
TEST_23120,0.32375577265440164
TEST_23121,0.0730647813999791
TEST_23122,0.4578134871243088
TEST_23123,0.0034635027367970676
TEST_23124,0.21118484743106058
TEST_23125,0.28861121974177306
TEST_23126,0.380060299177865
TEST_23127,0.25955934176392276
TEST_23128,0.0034635027367970676
TEST_23129,0.4173116755962764
TEST_23130,0.3965023944244263
TEST_23131,0.3393804814506426
TEST_23132,0.07727008705805818
TEST_23133,0.0034635027367970676
TEST_23134,0.35675694566174776
TEST_23135,0.2683485020723354
TEST_23136,0.27811291804950605
TEST_23137,0.3239874929725562
TEST_23138,0.206938592561382
TEST_23139,0.09530994276070498
TEST_23140,0.0034635027367970676
TEST_23141,0.15055846019489835
TEST_23142,0.26526704586005606
TEST_23143,0.22055119769056952
TEST_23144,0.3705484921125195
TEST_23145,0.438541156521553
TEST_23146,0.4225495925703945
TEST_23147,0.0034635027367970676
TEST_23148,0.22460874387474086
TEST_23149,0.31773536994765805
TEST_23150,0.2789229913700221
TEST_23151,0.003192514807088574
TEST_23152,0.05302047480231309
TEST_23153,0.19703140005514086
TEST_23154,0.2555854681112193
TEST_23155,0.17620034283041308
TEST_23156,0.4667859200294924
TEST_23157,0.2193278002138766
TEST_23158,0.07869560586153762
TEST_23159,0.0034635027367970676
TEST_23160,0.26259318477240995
TEST_23161,0.20331252622789917
TEST_23162,0.40583960068871383
TEST_23163,0.21008319278847987
TEST_23164,0.3802908393777789
TEST_23165,0.4494796409900076
TEST_23166,0.003159696665577318
TEST_23167,0.2631483282652474
TEST_23168,0.3507028260908913
TEST_23169,0.45024636952493846
TEST_23170,0.0034635027367970676
TEST_23171,0.25188281414842595
TEST_23172,0.2562073922343531
TEST_23173,0.33255837991026427
TEST_23174,0.08206781576676563
TEST_23175,0.436464530336455
TEST_23176,0.2022115046254855
TEST_23177,0.3612519858407937
TEST_23178,0.47874750665501226
TEST_23179,0.3520893390805468
TEST_23180,0.322094642848266
TEST_23181,0.296476551139995
TEST_23182,0.07489404773476668
TEST_23183,0.22252531081360913
TEST_23184,0.19694073878047502
TEST_23185,0.36577294414428185
TEST_23186,0.33403556090354697
TEST_23187,0.3714842211534721
TEST_23188,0.4878117213355752
TEST_23189,0.23929754977154663
TEST_23190,0.5427978899721966
TEST_23191,0.2604068773052642
TEST_23192,0.5232315294482235
TEST_23193,0.17229458681123536
TEST_23194,0.0033006870760279253
TEST_23195,0.24813462993067023
TEST_23196,0.18871917905634242
TEST_23197,0.04636754279983552
TEST_23198,0.4334177692026459
TEST_23199,0.0033006870760279253
TEST_23200,0.003294642138418617
TEST_23201,0.3649771492923456
TEST_23202,0.3169247088727189
TEST_23203,0.2505120660036655
TEST_23204,0.30975781037103495
TEST_23205,0.4853015264645114
TEST_23206,0.24309555164347144
TEST_23207,0.1774280920390742
TEST_23208,0.41792867561180364
TEST_23209,0.003192514807088574
TEST_23210,0.45567572935204237
TEST_23211,0.16831644420262803
TEST_23212,0.17758059902564602
TEST_23213,0.0034635027367970676
TEST_23214,0.229001376380215
TEST_23215,0.3303507483482016
TEST_23216,0.14698757514235705
TEST_23217,0.42955895324466514
TEST_23218,0.26974014721041656
TEST_23219,0.3028634624948466
TEST_23220,0.1698477685584226
TEST_23221,0.16524930356133002
TEST_23222,0.24515038329058822
TEST_23223,0.23931168892246893
TEST_23224,0.13759163669400615
TEST_23225,0.3557608104865257
TEST_23226,0.2960673805646783
TEST_23227,0.2449972899623184
TEST_23228,0.4531071085016064
TEST_23229,0.5299103040885695
TEST_23230,0.36340797510712924
TEST_23231,0.16823300600632562
TEST_23232,0.07667321879111752
TEST_23233,0.0033006870760279253
TEST_23234,0.24526540260261578
TEST_23235,0.14006752986814358
TEST_23236,0.0033006870760279253
TEST_23237,0.3637227067005551
TEST_23238,0.15416329026932574
TEST_23239,0.40563020489860363
TEST_23240,0.25995418639355966
TEST_23241,0.599211911703491
TEST_23242,0.4646962227804332
TEST_23243,0.2814412163076762
TEST_23244,0.0034635027367970676
TEST_23245,0.2053187861388688
TEST_23246,0.4226148222129215
TEST_23247,0.0034635027367970676
TEST_23248,0.18650872894957315
TEST_23249,0.0033006870760279253
TEST_23250,0.0592350703750257
TEST_23251,0.25286765742942696
TEST_23252,0.1568762213748831
TEST_23253,0.3972346411185477
TEST_23254,0.29875019306747785
TEST_23255,0.15535129610049236
TEST_23256,0.02453548963313085
TEST_23257,0.3025543217727696
TEST_23258,0.410407766108447
TEST_23259,0.20488143438675227
TEST_23260,0.31379144753355
TEST_23261,0.0033323994900849195
TEST_23262,0.20400956284750205
TEST_23263,0.4076124747376442
TEST_23264,0.16040357421330256
TEST_23265,0.003996398651998084
TEST_23266,0.4460573792415534
TEST_23267,0.3063381858652026
TEST_23268,0.0033006870760279253
TEST_23269,0.2505554414415546
TEST_23270,0.0034635027367970676
TEST_23271,0.2167860259506708
TEST_23272,0.44389232817065644
TEST_23273,0.19474951623682876
TEST_23274,0.5029212460440652
TEST_23275,0.5053307234758828
TEST_23276,0.3657931574945589
TEST_23277,0.15315322922081165
TEST_23278,0.18531536107502458
TEST_23279,0.46208800248663806
TEST_23280,0.3521655610856982
TEST_23281,0.5139730010481716
TEST_23282,0.19046259236566193
TEST_23283,0.5359815481271841
TEST_23284,0.339204103695254
TEST_23285,0.0821183432630167
TEST_23286,0.4777984672963003
TEST_23287,0.4962338781804502
TEST_23288,0.23910978426181603
TEST_23289,0.46889373044372523
TEST_23290,0.42945639988989887
TEST_23291,0.5183935515481197
TEST_23292,0.09757540429878772
TEST_23293,0.16747068029544232
TEST_23294,0.23270810515335655
TEST_23295,0.4309682555100344
TEST_23296,0.4143369229676957
TEST_23297,0.37311296208533506
TEST_23298,0.12786280726174548
TEST_23299,0.17497687682409313
TEST_23300,0.16343942888962076
TEST_23301,0.446970873198195
TEST_23302,0.06703784535253189
TEST_23303,0.4902429491109214
TEST_23304,0.23150101906555864
TEST_23305,0.003944591850909392
TEST_23306,0.25411045874307453
TEST_23307,0.5190518075760913
TEST_23308,0.1970298438492554
TEST_23309,0.003944591850909392
TEST_23310,0.3850164819775108
TEST_23311,0.0703204313172738
TEST_23312,0.21064278070479553
TEST_23313,0.13606692340706641
TEST_23314,0.34712610718758763
TEST_23315,0.43778492440328487
TEST_23316,0.31175248939060074
TEST_23317,0.2067703089187447
TEST_23318,0.35871046433786696
TEST_23319,0.15010109820071801
TEST_23320,0.13928752216913223
TEST_23321,0.20719042280225003
TEST_23322,0.22801741124367123
TEST_23323,0.2213803175877693
TEST_23324,0.13994190799005002
TEST_23325,0.3014686998492522
TEST_23326,0.1456680259821736
TEST_23327,0.20770102561868006
TEST_23328,0.003159696665577318
TEST_23329,0.3201528226126604
TEST_23330,0.19798935627194947
TEST_23331,0.3664039294476044
TEST_23332,0.14260307454925983
TEST_23333,0.24090797132442812
TEST_23334,0.2589133641009006
TEST_23335,0.0033006870760279253
TEST_23336,0.0033006870760279253
TEST_23337,0.29548002903954323
TEST_23338,0.3774574653371755
TEST_23339,0.27294421508435374
TEST_23340,0.0034635027367970676
TEST_23341,0.04049644398862631
TEST_23342,0.23712856662034473
TEST_23343,0.583490078983804
TEST_23344,0.4764486589824184
TEST_23345,0.1943056931097184
TEST_23346,0.08372184223477684
TEST_23347,0.19272418752435796
TEST_23348,0.4168646016891327
TEST_23349,0.06671944840348348
TEST_23350,0.3536788515066982
TEST_23351,0.35491806193446696
TEST_23352,0.26437732320476326
TEST_23353,0.3716945230938062
TEST_23354,0.0034635027367970676
TEST_23355,0.003159696665577318
TEST_23356,0.41578810197534
TEST_23357,0.26458040573247155
TEST_23358,0.46736361693914297
TEST_23359,0.2801232070535504
TEST_23360,0.5796057984803819
TEST_23361,0.2716295847534942
TEST_23362,0.406355611354533
TEST_23363,0.4142300477919467
TEST_23364,0.26260329746536865
TEST_23365,0.4037683262502955
TEST_23366,0.0033006870760279253
TEST_23367,0.09318008660020788
TEST_23368,0.4499630005289475
TEST_23369,0.07230845177262961
TEST_23370,0.44182430329978856
TEST_23371,0.3088006504106099
TEST_23372,0.3552542638918548
TEST_23373,0.15761859863711572
TEST_23374,0.2921867670384902
TEST_23375,0.17824303170451852
TEST_23376,0.26303334795296557
TEST_23377,0.06969428943003524
TEST_23378,0.2685524097019923
TEST_23379,0.18395842306789376
TEST_23380,0.0033006870760279253
TEST_23381,0.22227661203673182
TEST_23382,0.3260711257656227
TEST_23383,0.42395945690753517
TEST_23384,0.4821067133953143
TEST_23385,0.18331843555888147
TEST_23386,0.27381678657497566
TEST_23387,0.003297161174053875
TEST_23388,0.23452837383739183
TEST_23389,0.4882826926917364
TEST_23390,0.003192514807088574
TEST_23391,0.21735747533041594
TEST_23392,0.1763695331766744
TEST_23393,0.2058855879817848
TEST_23394,0.35154355392053077
TEST_23395,0.35918692754574133
TEST_23396,0.33051494524686326
TEST_23397,0.46809894774757677
TEST_23398,0.3836098280063281
TEST_23399,0.33155327286381253
TEST_23400,0.003192514807088574
TEST_23401,0.22087312291461275
TEST_23402,0.31228887026998686
TEST_23403,0.5189470854186359
TEST_23404,0.46328751895816594
TEST_23405,0.36629131808458043
TEST_23406,0.4226409817236707
TEST_23407,0.2237981293548145
TEST_23408,0.4080419873411729
TEST_23409,0.1565620327617729
TEST_23410,0.0033006870760279253
TEST_23411,0.281387737169698
TEST_23412,0.23183138466627892
TEST_23413,0.2613549796166976
TEST_23414,0.2786212570788808
TEST_23415,0.3192300093905941
TEST_23416,0.20266488256262286
TEST_23417,0.38172764666445763
TEST_23418,0.4074581687826481
TEST_23419,0.5175412150101424
TEST_23420,0.29798243642583533
TEST_23421,0.4532779290434253
TEST_23422,0.0034635027367970676
TEST_23423,0.40931410088827824
TEST_23424,0.42633420432761976
TEST_23425,0.23857255333322142
TEST_23426,0.21454383492296022
TEST_23427,0.29856034181442187
TEST_23428,0.21117363334525044
TEST_23429,0.19676857322204455
TEST_23430,0.17683222944194293
TEST_23431,0.2963961482644341
TEST_23432,0.23243178214042723
TEST_23433,0.28221782774146464
TEST_23434,0.2515263668015858
TEST_23435,0.243717273880205
TEST_23436,0.34768120206586767
TEST_23437,0.15315322922081165
TEST_23438,0.08166249480561905
TEST_23439,0.4493717420285786
TEST_23440,0.25818753811421047
TEST_23441,0.15983634828435242
TEST_23442,0.44386534136357797
TEST_23443,0.487737217889756
TEST_23444,0.4532156391355123
TEST_23445,0.3512268950804713
TEST_23446,0.21262849076918797
TEST_23447,0.14031822191035945
TEST_23448,0.2000453117309612
TEST_23449,0.16720295671592922
TEST_23450,0.3719078681355381
TEST_23451,0.2262880728362521
TEST_23452,0.44202723677379235
TEST_23453,0.27209469026705174
TEST_23454,0.3919097360190907
TEST_23455,0.3722394906810225
TEST_23456,0.26716859604873483
TEST_23457,0.2995760593982305
TEST_23458,0.20808752420418117
TEST_23459,0.31388279047888756
TEST_23460,0.3823453976980599
TEST_23461,0.003297161174053875
TEST_23462,0.1517897050755759
TEST_23463,0.2280862484229415
TEST_23464,0.0034635027367970676
TEST_23465,0.5139380360455463
TEST_23466,0.3054287377122276
TEST_23467,0.2440585229212692
TEST_23468,0.3007525267483896
TEST_23469,0.3598336739312965
TEST_23470,0.07450666319530774
TEST_23471,0.4121232776431359
TEST_23472,0.2725313464252045
TEST_23473,0.2691028112891555
TEST_23474,0.33583288141880907
TEST_23475,0.16545626112449036
TEST_23476,0.20917981898593607
TEST_23477,0.4016970118128707
TEST_23478,0.0033006870760279253
TEST_23479,0.30459743754847995
TEST_23480,0.3096383068085455
TEST_23481,0.20998205099348363
TEST_23482,0.4236551492567681
TEST_23483,0.3647707922995159
TEST_23484,0.4490156683624207
TEST_23485,0.2648688010551051
TEST_23486,0.16930967603855288
TEST_23487,0.19889884515588863
TEST_23488,0.07431805609328859
TEST_23489,0.31998106189037123
TEST_23490,0.33529466132009683
TEST_23491,0.39676967930738855
TEST_23492,0.5541281958298515
TEST_23493,0.22937187170854345
TEST_23494,0.2253361548787218
TEST_23495,0.4101245753405483
TEST_23496,0.5148807309414524
TEST_23497,0.36274681647543777
TEST_23498,0.35266695761464223
TEST_23499,0.0033006870760279253
TEST_23500,0.1640710372496838
TEST_23501,0.23861162643220973
TEST_23502,0.2829471190376584
TEST_23503,0.38653371692026206
TEST_23504,0.0033323994900849195
TEST_23505,0.0034635027367970676
TEST_23506,0.1471188214920751
TEST_23507,0.07519103483151741
TEST_23508,0.3541989528031509
TEST_23509,0.3054485339855381
TEST_23510,0.1406612088982148
TEST_23511,0.2333595152393753
TEST_23512,0.3420286954811678
TEST_23513,0.20533199399739335
TEST_23514,0.28758430136161645
TEST_23515,0.398914211181186
TEST_23516,0.22119828735349373
TEST_23517,0.23457459714964876
TEST_23518,0.039237500081232335
TEST_23519,0.3200518555235667
TEST_23520,0.17262800690701624
TEST_23521,0.11030969555697931
TEST_23522,0.27687025098458745
TEST_23523,0.15315322922081165
TEST_23524,0.3518027716460415
TEST_23525,0.13820206953824848
TEST_23526,0.3493661655565075
TEST_23527,0.15885764161989627
TEST_23528,0.4538646177404694
TEST_23529,0.23080236495171833
TEST_23530,0.33415904070988633
TEST_23531,0.0739575513281894
TEST_23532,0.417909932735205
TEST_23533,0.26796548814852345
TEST_23534,0.0033323994900849195
TEST_23535,0.3675165314445499
TEST_23536,0.17244812312408114
TEST_23537,0.5167047757668413
TEST_23538,0.17394366342451303
TEST_23539,0.0034635027367970676
TEST_23540,0.34967835069223724
TEST_23541,0.21508906012465168
TEST_23542,0.28868159643268015
TEST_23543,0.44705928138530343
TEST_23544,0.2702278313090081
TEST_23545,0.23495519113398805
TEST_23546,0.38912417113673103
TEST_23547,0.23476047197723407
TEST_23548,0.003192514807088574
TEST_23549,0.0034635027367970676
TEST_23550,0.0034635027367970676
TEST_23551,0.003159696665577318
TEST_23552,0.17776162316304003
TEST_23553,0.623129248324051
TEST_23554,0.40912472231083613
TEST_23555,0.0038537881145699776
TEST_23556,0.29819827534282645
TEST_23557,0.07923805495260418
TEST_23558,0.36617230723494404
TEST_23559,0.30723744701580363
TEST_23560,0.2581515955289631
TEST_23561,0.2865593894116445
TEST_23562,0.27078603191088274
TEST_23563,0.0034635027367970676
TEST_23564,0.3746810636125512
TEST_23565,0.49361803468722787
TEST_23566,0.22746085784316333
TEST_23567,0.23070283084362866
TEST_23568,0.2757153580976995
TEST_23569,0.33326710315775976
TEST_23570,0.20231838354995188
TEST_23571,0.15689421931123498
TEST_23572,0.49350877058360265
TEST_23573,0.3620975089766396
TEST_23574,0.2245956260018209
TEST_23575,0.3541989528031509
TEST_23576,0.18629725683320147
TEST_23577,0.45626087636044194
TEST_23578,0.5026496437783938
TEST_23579,0.4174225748938463
TEST_23580,0.32434198328969127
TEST_23581,0.059798037195836845
TEST_23582,0.45001315119535906
TEST_23583,0.24328226394231625
TEST_23584,0.3300710142123291
TEST_23585,0.49047251370367984
TEST_23586,0.37331112255806753
TEST_23587,0.29459080425800255
TEST_23588,0.25207352519097886
TEST_23589,0.24023038901443305
TEST_23590,0.4289935155220201
TEST_23591,0.3000732459258314
TEST_23592,0.16265645416623217
TEST_23593,0.23332030788970387
TEST_23594,0.36236601065792196
TEST_23595,0.2836716220942415
TEST_23596,0.32055990046320476
TEST_23597,0.0033714253655811274
TEST_23598,0.42083010036239504
TEST_23599,0.11259063198198159
TEST_23600,0.41893268285072366
TEST_23601,0.3593222213493645
TEST_23602,0.39837064142339096
TEST_23603,0.3552285087257743
TEST_23604,0.3231508299972228
TEST_23605,0.22706576059637848
TEST_23606,0.0033636811902650852
TEST_23607,0.14958616569610445
TEST_23608,0.46762388144889677
TEST_23609,0.359926925305587
TEST_23610,0.0034635027367970676
TEST_23611,0.0961920602531945
TEST_23612,0.141042574193572
TEST_23613,0.17183803009663845
TEST_23614,0.2401564301192257
TEST_23615,0.0034635027367970676
TEST_23616,0.2338996513932377
TEST_23617,0.3637748630802741
TEST_23618,0.4251845832871602
TEST_23619,0.4214857284391744
TEST_23620,0.09173622910286248
TEST_23621,0.19809631287639223
TEST_23622,0.33134235276743623
TEST_23623,0.2264451910804867
TEST_23624,0.46379038534915634
TEST_23625,0.2958309272835672
TEST_23626,0.06026033242944308
TEST_23627,0.0033006870760279253
TEST_23628,0.3983816508676791
TEST_23629,0.3111854056808621
TEST_23630,0.0034635027367970676
TEST_23631,0.21714325037696242
TEST_23632,0.316869144252473
TEST_23633,0.4348452821934509
TEST_23634,0.33168315127993614
TEST_23635,0.33194121257058345
TEST_23636,0.36477048736955725
TEST_23637,0.47901608925809563
TEST_23638,0.25169248482063933
TEST_23639,0.392310759879903
TEST_23640,0.20654035246353825
TEST_23641,0.37814388795938053
TEST_23642,0.5176095466734333
TEST_23643,0.25417219843897143
TEST_23644,0.5058982972420698
TEST_23645,0.003579547295211404
TEST_23646,0.26602524432700786
TEST_23647,0.4053355733766191
TEST_23648,0.3540744263887232
TEST_23649,0.38305919152192774
TEST_23650,0.46846459568848964
TEST_23651,0.4591482037777189
TEST_23652,0.30642115034866785
TEST_23653,0.0033006870760279253
TEST_23654,0.11715996096482625
TEST_23655,0.435837569568681
TEST_23656,0.03837164257191206
TEST_23657,0.33975918940427596
TEST_23658,0.27119750221960226
TEST_23659,0.1954505237499257
TEST_23660,0.21409727866028483
TEST_23661,0.332461409992538
TEST_23662,0.2805448485741036
TEST_23663,0.003159696665577318
TEST_23664,0.31969683551570305
TEST_23665,0.0033006870760279253
TEST_23666,0.40236127203593003
TEST_23667,0.09577298888759093
TEST_23668,0.26284016551146283
TEST_23669,0.24117411358058258
TEST_23670,0.0034746951078002677
TEST_23671,0.08569673125456129
TEST_23672,0.0037751114252748148
TEST_23673,0.2587840107311668
TEST_23674,0.18183888781581017
TEST_23675,0.13644445686536144
TEST_23676,0.40187315846674737
TEST_23677,0.003159696665577318
TEST_23678,0.18822276089773468
TEST_23679,0.29990926395611317
TEST_23680,0.43411652152371394
TEST_23681,0.22323898815117793
TEST_23682,0.32216660312935025
TEST_23683,0.15299366446183962
TEST_23684,0.22784130347107132
TEST_23685,0.21768268504177415
TEST_23686,0.35277950665229435
TEST_23687,0.003159696665577318
TEST_23688,0.0034635027367970676
TEST_23689,0.0033006870760279253
TEST_23690,0.2243496164197025
TEST_23691,0.2815550066810356
TEST_23692,0.33525345223769487
TEST_23693,0.0034635027367970676
TEST_23694,0.003803822966488141
TEST_23695,0.293197554061614
TEST_23696,0.39629995393837314
TEST_23697,0.3210029680766831
TEST_23698,0.34394315933123965
TEST_23699,0.4955082610597822
TEST_23700,0.0033714253655811274
